VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/01/2019 12:59:10 AM,01/01/2019 01:13:22 AM,1,2.5,1,N,238,48,1,12.0,0.5,0.5,10.0,0.0,0.3,23.3,
2,01/01/2019 12:13:52 AM,01/01/2019 12:24:38 AM,2,0.57,1,N,90,246,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,01/01/2019 12:26:47 AM,01/01/2019 12:27:59 AM,1,0.28,1,N,68,68,1,3.0,0.5,0.5,0.86,0.0,0.3,5.16,
2,01/01/2019 12:37:27 AM,01/01/2019 12:43:01 AM,1,0.95,1,N,158,90,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,01/01/2019 12:54:40 AM,01/01/2019 01:01:05 AM,2,0.86,1,N,113,158,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,01/01/2019 12:14:30 AM,01/01/2019 12:34:13 AM,1,4.1,1,N,50,263,1,16.5,0.5,0.5,2.85,0.0,0.3,20.65,
2,01/01/2019 12:35:31 AM,01/01/2019 12:39:28 AM,1,1.05,1,N,263,141,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,
2,01/01/2019 12:57:46 AM,01/01/2019 01:03:58 AM,1,0.99,1,N,234,186,1,6.0,0.5,0.5,1.5,0.0,0.3,8.8,
2,12/31/2018 11:58:36 PM,01/01/2019 12:04:18 AM,1,0.54,1,N,229,229,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84,
2,01/01/2019 12:10:54 AM,01/01/2019 12:15:58 AM,2,0.74,1,N,263,236,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
2,01/01/2019 12:18:19 AM,01/01/2019 12:20:45 AM,1,0.71,1,N,236,236,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
1,01/01/2019 12:15:57 AM,01/01/2019 12:20:42 AM,1,1.0,1,N,7,146,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,01/01/2019 12:27:34 AM,01/01/2019 12:31:01 AM,1,0.4,1,N,141,237,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,
1,01/01/2019 12:32:54 AM,01/01/2019 12:37:30 AM,1,0.7,1,N,237,237,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
1,01/01/2019 12:39:24 AM,01/01/2019 12:50:48 AM,1,1.7,1,N,237,143,1,9.0,0.5,0.5,1.5,0.0,0.3,11.8,
1,01/01/2019 12:53:44 AM,01/01/2019 12:58:14 AM,1,0.7,1,N,143,50,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
1,01/01/2019 12:33:10 AM,01/01/2019 12:42:25 AM,1,1.5,1,N,211,4,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,
1,01/01/2019 12:47:10 AM,01/01/2019 12:56:31 AM,1,3.9,1,N,4,261,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,
1,01/01/2019 12:57:28 AM,01/01/2019 01:13:50 AM,2,2.5,1,N,261,79,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,
1,01/01/2019 12:20:44 AM,01/01/2019 12:24:32 AM,1,1.2,1,N,237,236,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,
1,01/01/2019 12:29:27 AM,01/01/2019 12:32:32 AM,1,1.3,1,N,236,162,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8,
1,01/01/2019 12:38:10 AM,01/01/2019 01:04:34 AM,1,2.5,1,N,162,50,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,
1,01/01/2019 12:12:33 AM,01/01/2019 12:27:48 AM,1,1.6,1,N,90,50,1,11.0,0.5,0.5,1.23,0.0,0.3,13.53,
1,01/01/2019 12:33:10 AM,01/01/2019 12:55:24 AM,1,3.1,1,N,50,249,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15,
1,01/01/2019 12:57:01 AM,01/01/2019 01:00:43 AM,2,0.5,1,N,249,90,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
2,01/01/2019 12:32:00 AM,01/01/2019 12:42:08 AM,1,2.69,1,N,229,140,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,
2,01/01/2019 12:47:01 AM,01/01/2019 12:57:26 AM,2,1.89,1,N,262,262,1,9.0,0.5,0.5,3.09,0.0,0.3,13.39,
2,01/01/2019 12:39:03 AM,01/01/2019 12:44:32 AM,1,0.89,1,N,148,79,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,
2,01/01/2019 12:54:40 AM,01/01/2019 01:07:12 AM,1,1.45,1,N,79,158,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,
1,01/01/2019 12:16:41 AM,01/01/2019 12:28:47 AM,4,1.7,1,N,164,79,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
1,01/01/2019 12:37:12 AM,01/01/2019 12:45:03 AM,1,2.0,1,N,137,141,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
1,01/01/2019 12:50:19 AM,01/01/2019 01:04:18 AM,1,5.9,1,N,141,83,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,
2,01/01/2019 12:07:02 AM,01/01/2019 12:14:25 AM,1,0.51,1,N,158,114,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
2,01/01/2019 12:26:44 AM,01/01/2019 12:32:31 AM,1,0.9,1,N,158,249,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,
2,01/01/2019 12:35:19 AM,01/01/2019 01:04:51 AM,1,3.12,1,N,114,163,1,19.0,0.5,0.5,0.0,0.0,0.3,20.3,
1,01/01/2019 12:20:15 AM,01/01/2019 12:26:42 AM,0,0.7,1,N,90,249,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,
1,01/01/2019 12:32:50 AM,01/01/2019 12:38:47 AM,1,0.6,1,N,249,249,1,5.5,0.5,0.5,0.68,0.0,0.3,7.48,
1,01/01/2019 12:40:29 AM,01/01/2019 01:00:28 AM,1,2.6,1,N,158,48,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,
1,01/01/2019 12:21:57 AM,01/01/2019 12:27:15 AM,1,1.0,1,N,166,24,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
1,01/01/2019 12:32:23 AM,01/01/2019 12:43:07 AM,1,1.7,1,N,43,262,1,9.0,0.5,0.5,0.75,0.0,0.3,11.05,
1,01/01/2019 12:55:20 AM,01/01/2019 01:04:13 AM,2,1.5,1,N,236,239,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,
1,01/01/2019 12:22:15 AM,01/01/2019 12:34:38 AM,1,2.2,1,N,158,148,1,10.5,0.5,0.5,1.18,0.0,0.3,12.98,
1,01/01/2019 12:35:21 AM,01/01/2019 12:55:56 AM,1,5.1,1,N,148,141,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,
1,01/01/2019 12:58:27 AM,01/01/2019 01:01:31 AM,1,0.8,1,N,141,236,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,
2,01/01/2019 12:14:57 AM,01/01/2019 12:18:11 AM,1,0.55,1,N,236,263,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54,
2,01/01/2019 12:20:13 AM,01/01/2019 12:47:45 AM,1,4.82,1,N,263,68,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,
2,01/01/2019 12:52:40 AM,01/01/2019 01:23:35 AM,1,6.06,1,N,68,41,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,
2,01/01/2019 12:05:46 AM,01/01/2019 12:14:51 AM,1,1.11,1,N,234,170,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,
2,01/01/2019 12:22:41 AM,01/01/2019 12:39:48 AM,1,3.29,1,N,164,231,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
2,01/01/2019 12:43:09 AM,01/01/2019 12:46:56 AM,1,0.67,1,N,231,211,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,
2,01/01/2019 12:48:57 AM,01/01/2019 12:51:08 AM,1,0.75,1,N,125,113,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54,
2,01/01/2019 12:53:33 AM,01/01/2019 01:01:58 AM,1,1.12,1,N,90,79,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,
1,01/01/2019 12:16:39 AM,01/01/2019 01:24:10 AM,1,8.8,1,N,226,122,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,
2,01/01/2019 12:07:42 AM,01/01/2019 12:20:32 AM,1,3.14,1,N,262,137,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
2,01/01/2019 12:38:24 AM,01/01/2019 12:43:10 AM,1,0.36,1,N,249,158,1,4.5,0.5,0.5,5.0,0.0,0.3,10.8,
2,01/01/2019 12:50:47 AM,01/01/2019 12:52:57 AM,1,0.4,1,N,249,68,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8,
2,01/01/2019 12:41:13 AM,01/01/2019 12:52:04 AM,1,0.84,1,N,234,234,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,01/01/2019 12:54:29 AM,01/01/2019 01:07:35 AM,1,1.47,1,N,234,137,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,
2,01/01/2019 12:27:55 AM,01/01/2019 12:32:38 AM,2,0.99,1,N,246,246,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,
2,01/01/2019 12:45:17 AM,01/01/2019 01:14:53 AM,2,6.81,1,N,246,193,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,
2,01/01/2019 12:48:06 AM,01/01/2019 12:54:35 AM,1,0.83,1,N,137,79,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,01/01/2019 12:56:29 AM,01/01/2019 01:00:00 AM,1,0.8,1,N,79,107,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54,
1,01/01/2019 12:15:33 AM,01/01/2019 12:36:28 AM,2,8.8,1,N,48,235,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,
1,01/01/2019 12:49:29 AM,01/01/2019 01:14:43 AM,1,8.0,1,N,244,68,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,
2,01/01/2019 12:17:59 AM,01/01/2019 12:19:52 AM,2,0.61,1,N,140,236,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
2,01/01/2019 12:29:18 AM,01/01/2019 12:49:44 AM,2,6.18,1,N,238,249,1,21.0,0.5,0.5,5.58,0.0,0.3,27.88,
2,01/01/2019 12:53:08 AM,01/01/2019 12:56:37 AM,2,0.77,1,N,158,68,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,
2,01/01/2019 12:30:33 AM,01/01/2019 12:40:05 AM,2,2.3,1,N,75,140,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,
2,01/01/2019 12:58:53 AM,01/01/2019 01:23:13 AM,2,6.37,1,N,237,244,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,
1,01/01/2019 12:20:16 AM,01/01/2019 12:57:35 AM,4,16.6,1,N,132,133,1,48.0,0.5,0.5,7.0,0.0,0.3,56.3,
2,01/01/2019 12:00:52 AM,01/01/2019 12:03:45 AM,1,0.43,1,N,236,263,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
2,01/01/2019 12:10:28 AM,01/01/2019 12:35:52 AM,1,3.47,1,N,237,90,1,17.5,0.5,0.5,2.82,0.0,0.3,21.62,
2,01/01/2019 12:37:56 AM,01/01/2019 12:47:30 AM,2,1.67,1,N,90,231,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
2,01/01/2019 12:48:25 AM,01/01/2019 12:51:22 AM,2,0.55,1,N,231,231,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,
2,01/01/2019 12:17:12 AM,01/01/2019 12:34:01 AM,1,0.95,1,N,170,90,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
2,01/01/2019 12:44:27 AM,01/01/2019 01:06:35 AM,1,2.61,1,N,68,232,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,
2,01/01/2019 12:13:43 AM,01/01/2019 12:17:38 AM,2,0.69,1,N,236,236,1,5.0,0.5,0.5,0.94,0.0,0.3,7.24,
2,01/01/2019 12:30:57 AM,01/01/2019 12:31:06 AM,2,0.0,1,N,262,262,1,2.5,0.5,0.5,8.0,0.0,0.3,11.8,
2,01/01/2019 12:32:26 AM,01/01/2019 12:49:49 AM,3,8.39,1,N,262,13,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,
2,01/01/2019 12:58:45 AM,01/01/2019 01:02:25 AM,2,0.78,1,N,125,114,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54,
1,01/01/2019 12:04:30 AM,01/01/2019 12:07:54 AM,2,0.8,1,N,137,224,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
1,01/01/2019 12:20:00 AM,01/01/2019 12:22:47 AM,1,0.3,1,N,79,79,1,4.0,0.5,0.5,1.3,0.0,0.3,6.6,
1,01/01/2019 12:24:14 AM,01/01/2019 12:28:35 AM,2,0.7,1,N,79,79,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
1,01/01/2019 12:30:10 AM,01/01/2019 12:39:13 AM,2,1.4,1,Y,79,231,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
1,01/01/2019 12:46:13 AM,01/01/2019 12:58:02 AM,4,2.2,1,N,144,170,1,10.0,0.5,0.5,5.0,0.0,0.3,16.3,
2,12/31/2018 11:57:09 PM,01/01/2019 12:30:26 AM,1,4.6,1,N,48,261,1,22.0,0.5,0.5,0.0,0.0,0.3,23.3,
2,01/01/2019 12:43:11 AM,01/01/2019 12:58:24 AM,1,1.96,1,N,231,144,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
2,01/01/2019 12:39:13 AM,01/01/2019 12:49:25 AM,1,4.85,1,N,132,10,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,
1,01/01/2019 12:21:17 AM,01/01/2019 12:23:41 AM,2,0.9,1,N,142,239,1,4.5,0.5,0.5,1.4,0.0,0.3,7.2,
1,01/01/2019 12:32:15 AM,01/01/2019 12:56:27 AM,3,8.7,1,N,239,136,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,
1,01/01/2019 12:54:52 AM,01/01/2019 01:24:03 AM,2,4.5,1,N,263,249,1,20.5,0.5,0.5,4.35,0.0,0.3,26.15,
1,01/01/2019 12:28:41 AM,01/01/2019 12:31:16 AM,3,0.4,1,N,141,141,1,4.0,0.5,0.5,0.26,0.0,0.3,5.56,
1,01/01/2019 12:36:07 AM,01/01/2019 12:45:14 AM,4,1.5,1,N,141,237,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
1,01/01/2019 12:47:17 AM,01/01/2019 12:59:50 AM,2,3.8,1,N,263,107,1,14.0,0.5,0.5,4.55,0.0,0.3,19.85,
1,01/01/2019 12:25:28 AM,01/01/2019 12:50:59 AM,1,17.6,4,N,132,265,2,76.0,0.5,0.5,0.0,0.0,0.3,77.3,
2,01/01/2019 12:52:46 AM,01/01/2019 01:00:25 AM,2,1.54,1,N,140,263,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,01/01/2019 01:03:03 AM,01/01/2019 01:07:50 AM,2,1.15,1,N,263,141,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,01/01/2019 12:33:46 AM,01/01/2019 12:46:53 AM,1,2.4,1,N,170,236,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,
1,01/01/2019 12:45:11 AM,01/01/2019 12:49:32 AM,4,1.3,1,N,75,263,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
1,01/01/2019 12:54:34 AM,01/01/2019 12:59:24 AM,1,0.6,1,N,237,163,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,
1,01/01/2019 12:09:23 AM,01/01/2019 12:14:11 AM,4,0.6,1,N,239,238,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
1,01/01/2019 12:22:05 AM,01/01/2019 12:32:58 AM,2,3.0,1,N,142,166,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,
1,01/01/2019 12:42:54 AM,01/01/2019 12:52:27 AM,2,3.1,1,N,239,116,1,11.0,0.5,0.5,3.65,0.0,0.3,15.95,
1,01/01/2019 12:58:31 AM,01/01/2019 01:05:36 AM,2,0.9,1,N,166,151,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
2,01/01/2019 12:07:51 AM,01/01/2019 12:19:36 AM,1,3.85,1,N,229,7,1,13.5,0.5,0.5,5.0,0.0,0.3,19.8,
1,01/01/2019 12:53:25 AM,01/01/2019 01:14:45 AM,1,3.5,1,N,125,48,1,16.0,0.5,0.5,4.33,0.0,0.3,21.63,
2,01/01/2019 12:17:46 AM,01/01/2019 12:31:04 AM,1,3.78,1,N,239,68,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,
2,01/01/2019 12:44:01 AM,01/01/2019 01:23:28 AM,1,7.62,1,N,246,181,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,
2,01/01/2019 12:21:11 AM,01/01/2019 12:36:57 AM,1,3.56,1,N,24,141,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
2,01/01/2019 12:45:04 AM,01/01/2019 01:12:02 AM,1,3.72,1,N,163,249,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,
1,01/01/2019 12:04:28 AM,01/01/2019 12:11:34 AM,2,1.4,1,N,209,13,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
1,01/01/2019 12:18:09 AM,01/01/2019 12:32:25 AM,1,2.6,1,N,261,148,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,
1,01/01/2019 12:46:30 AM,01/01/2019 01:04:08 AM,2,4.5,1,N,79,236,1,16.0,0.5,0.5,2.6,0.0,0.3,19.9,
2,01/01/2019 12:50:03 AM,01/01/2019 01:19:35 AM,5,20.11,1,N,132,51,2,53.5,0.5,0.5,0.0,5.76,0.3,60.56,
1,01/01/2019 12:11:32 AM,01/01/2019 12:33:11 AM,2,4.1,1,N,48,145,1,17.0,0.5,0.5,5.45,0.0,0.3,23.75,
1,01/01/2019 12:57:05 AM,01/01/2019 01:10:22 AM,4,1.3,1,N,237,233,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
1,01/01/2019 12:16:28 AM,01/01/2019 12:31:21 AM,2,1.4,1,N,229,170,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
1,01/01/2019 12:11:14 AM,01/01/2019 12:14:47 AM,2,0.7,1,N,166,43,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
1,01/01/2019 12:20:39 AM,01/01/2019 12:28:04 AM,4,1.6,1,N,236,262,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8,
1,01/01/2019 12:31:25 AM,01/01/2019 12:40:10 AM,2,1.7,1,N,262,239,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,
1,01/01/2019 12:43:36 AM,01/01/2019 12:49:03 AM,2,0.8,1,N,239,143,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,01/01/2019 12:51:12 AM,01/01/2019 01:00:21 AM,1,2.1,1,N,143,24,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,
1,01/01/2019 12:04:16 AM,01/01/2019 12:21:30 AM,1,2.6,1,N,238,48,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
1,01/01/2019 12:23:17 AM,01/01/2019 12:43:32 AM,1,2.1,1,N,48,170,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
1,01/01/2019 12:56:22 AM,01/01/2019 01:18:10 AM,1,3.4,1,N,170,231,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,
2,12/31/2018 11:56:51 PM,01/01/2019 12:07:25 AM,4,3.47,1,N,161,151,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,
2,01/01/2019 12:12:12 AM,01/01/2019 12:16:58 AM,4,0.55,1,N,238,151,1,5.0,0.5,0.5,1.89,0.0,0.3,8.19,
2,01/01/2019 12:22:03 AM,01/01/2019 12:34:30 AM,5,2.3,1,N,238,141,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
2,01/01/2019 12:35:42 AM,01/01/2019 12:56:04 AM,5,5.89,1,N,141,144,1,20.5,0.5,0.5,4.0,0.0,0.3,25.8,
2,01/01/2019 12:43:59 AM,01/01/2019 12:49:31 AM,1,1.05,1,N,79,148,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
